Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
358037,B0032CJPOK,ANNZOX4NXNLL5,songbird123456,6,9,2,1338681600,"One pro, lots of cons...","I have to say that I really wanted this formula to work for our son. My husband and I are big whole foods, organic people, and wanted that for our son as well when my milk supply never grew to be sufficient for him. This was clearly imperfect (only breast milk is perfect), but it was organic, and I didn't want my baby consuming chemicals.<br /><br />Everything worked out fine for about 4 weeks. Our son would spit up to some extent after almost every feeding, but we attributed it to HIM having some issues, not the formula. As he started to better ""communicate"" with us, we realized that he would cry nonstop during his feedings, which didn't seem normal. He would continue to suck, but would sob through his eating. It was heartbreaking. We burped him incessantly, thinking it may be gas, but it wasn't. He wouldn't sleep because he was so fussy, and nothing would calm him. He had a dirty diaper only once a day (sometimes even less), and they would often be harder than we would have expected.<br /><br />After doing extensive research, we started our little one on Gerber Good Start Protect. It contains only whey protein and not casein, which is known to create curds in baby's tummy (in ANYONE'S tummy, really). It also has probiotics (like breast milk). When we gave him his first bottle of the new stuff, he saw the bottle and started to pout, and once he started drinking, you could almost SEE the relief on his face. He did not fuss at all through his feedings, and he was instantly happier and calmer. My smiling, beautiful boy was back! After almost 9 days of naps of an hour or less, he got back to his regular 2-3 hour naps and better sleeping at night.<br /><br />While I want my son to have the most wholesome ingredients possible, I believe sometimes the way those ingredients are mixed can be a negative, and I think that may be the case with this formula. We'll continue with our Gerber Good Start, and as much breast milk as possible.",negative
171922,B000I6O3WW,A1GDEQIGFPRBNO,Barbara Edwards,0,1,5,1258502400,Heavenly Coffee,"What a heavenly fragrance towake up to in the morning!  Two of my favorite flavors - rich, dark chocolate overlaid with just the right amount of raspberry.  I used to get this from Gevalia, but they got too expensive.  Coffee Masters is cheaper and has a better product.  I will definitely order this again.",positive
119554,B0041LHND6,A30GY30ZKEAVYJ,"Patricia Walkup ""Trish Walkup""",1,1,5,1287273600,The perfect bone for a Chewer,Our dogs absolutely love this bone and it is the only one that last for our Lab.,positive
114845,B003OP8O1K,AQJT3QE37GONB,martav,0,1,1,1301961600,worst energy drink i've tried,"I don't know if it's just me, but this is the worst energy drink I've ever tried - it did nothing for me at all!  Granted, I love coffee and energy drinks so I may have a bit of a tolerance, but even my fiance who never drinks coffee and hates all red bull-type drinks drank a whole can and did not feel any boost at all.  It seems like it works for some ppl, but my experience was extremely disappointing.  On the positive side, the drinks taste good so at least it wasn't a complete waste of money (just a really expensive can of soda. . . )",negative
376707,B00014E3LM,A2EVQ8S7FMLGL,Jeff Rutsch,5,7,1,1192924800,Truly Evil.,"Note the warning: ""Consumption may cause stomach discomfort and/or a laxative effect.""  From personal experience, I can say that this product is truly evil and I really wouldn't recommend it even to my worst enemy.  I'm of fair health and didn't expect that a product released by a reputable company would have side-effects so strong and unpleasant.  Gross.",negative
44499,B002N4O8WC,ALP8VOYZU2RN4,Lisa Frame,4,4,5,1305417600,Bought for Pumpkin Ingredient,"Purchased this food specifically because it had pumpkin in it.  Pumpkin is recommended for laxative purposes in digesting hairballs.  (Just spent a few thousand dollars having a hairball surgically removed from my 1 year old kitten.  UGH!)  Of course I cannot tell if the food is helping with that particular problem, I can tell you what I like so far.  First of all it smells 'normal'.  Not that nasty cat food smell.  Second, the top ingredients are all natural (real) foods.  You know, words I can pronounce.  The cat loves it, although since she's still young she isn't really that particular.  It has helped her digestive system in easing (not curing) constipation issues.  All in all I recommend it.  Only food I have found with the pumpkin plus it smells good and looks like what the name says it is.",positive
418967,B0002DH5MG,A24FOGVEI6QBN,Scott,0,0,1,1347062400,Didn't work for us,The dogs were not remotely interested in the post.  Though it does smell bad they didn't seem motivated at all by it...  I was really hoping it would work!,negative
321440,B001EQ5INS,A3A9PFZ95H8BAK,"Loren Yarbrough ""Laura""",0,0,2,1349740800,Not as flavorful as in the past,"I've been drinking this tea for over a year and love it.  The latest batch, however, was rather tasteless.  Barely any hint of jasmine.",negative
8134,B0019GVYR2,A2YUBHRV4DBRLF,big fan,2,2,5,1319673600,"fast shipping, great price.","I got this product for consumption, I took some of the store bought baking soda and did not know it is loaded with aluminum, so glad I was able to find this product thru amazon, and after reading all the positive reviews I got it and started taking some with a glass of water, great product,fast delivery,great price, very happy with my purchase.",positive
290223,B000IZ0OC6,A1N1PMGMVFD8FD,gotjava,0,1,2,1266710400,Don't waste your money,"I was really disappointed with this product. Was looking for something to keep at my desk at work. It is bitter as well as lacking in flavor. I use products with artificial sweetner all the time so it is not like I'm missing the sugar. Don't know why this stuff tastes so bad. Sugar free hot cocoa tastes great so not sure what went wrong here. Anyway here is my recipe... take 1 envelope of sugar free cocoa mix (the kind with milk in the mix) and add one teaspoon of instant coffee or instant espresso and 1 packet of equal add hot water. Voila, tastes way better than this stuff.",negative
64762,B001EQ4QSG,A3TZ93H7EVLFV,Ann Onymous,9,12,1,1303344000,DENTED CAN ALERT,"I just ordered a case of these and was horrified to see HUGE dents in all 6 cans. It looks as though someone banged the side of each can with a hammer.  The shipping box, however, was in perfect shape.  Hmmm...<br /><br />What a waste of my time and money.  From now on, I'm going to buy my canned food at the local grocery store.",negative
85994,B000G7V3BM,A12MQA7IMXZ7JT,"TV Freak ""DWs Dad""",1,1,4,1221264000,Great Taste - Goes fast,Everyone in the family (and my daughter's friends) like these.  Even though you get 12 bags they don't last long.  Need to refill every few months.,positive
314993,B004OW342G,A2FVOX74Q3CPZZ,"Jennah Lee ""Jennah""",2,2,5,1309996800,REALLY Awesome product.,"I've been waiting for Taste Nirvana to be on Amazon for a while!!!!!!!!! When I saw it on Amazon, I got so excited that I had to sign in to write a review about it.  I LOVE coconut water, and I've tasted many different brands of coconut water.  Until I tasted Taste Nirvana, I thought O.N.E had the best tasting coconut water.  However, Taste Nirvana's coconut water is from Thailand, and it is much sweeter naturally.  I highly recommend Taste Nirvana and I am subscribing to it!!! Thanks Amazon! :)",positive
331043,B000GAW228,A3OIM12NQE1NZD,brianna,0,0,1,1336521600,yuck!!,this product really tastes like plastic with a raisin in it!!! i was deeply disappointed! i will not recommend this product to anyone!,negative
440415,B004TH09WE,A22JKVBASB9V6I,Musashi,2,2,5,1341792000,I was looking for Jamaican Ginger Beer,"I found lots of spicy ginger beers at Amazon, but the best price in the lot was <a href=""http://www.amazon.com/gp/product/B001SB04N8"">D & G, Soda Ginger Beer, 12-once (24 Pack)</a>; while $30 [$45 shipped] for 24 hard-to-find sodas isn't the worst pricing in the world,  it's still not going to be in my budget as an everyday beverage. This stuff is plenty affordable in the 30-count bag, and the flavor is exactly the spicy & sweet combination I remember from my youth in the South.<br /><br />It just arrived today, so I've not had the chance to try it with club soda in place of water, but I expect adding some fizziness will make this drink perfect! Look for an update to this review.<br />UPDATE: almost finished  with bag one, ordering more. Mixing the bag with <a href=""http://www.amazon.com/gp/product/B003SBRS12"">Blue Sky Natural True Seltzer,  12-Ounce Cans (Pack of 24)</a> does make a nice refreshing drink (I mix in a little <a href=""http://www.amazon.com/gp/product/B004WX5J9I"">Tang Orange Powdered Drink Mix (Makes 22 Quarts), 72-Ounce Canister</a> for a citrus-ginger soda), but it's not as close to the Jamaican Ginger beer that I remember as I'd hoped.<br /><br />However, if I add it to store-brand ginger ale, it IS the flavor clone I'd been looking for! Five stars!<br /><br />Further update: There are many recipes foe home-made ginger ale on the web, and the process looks very simple...I'll keep a stock of these packets anyway, but I think I'll try fashioning my own brew this weekend!",positive
48700,B0001CXRLQ,A2F1FX7SPFNHRQ,"Michael W. Richards ""Mike Richards""",23,35,1,1149033600,WOW! Expensive.,"The tea I recived is about 50% woodie stuff (little sticks) and 50% green stuff.<br /><br />The shipping was nearly the same price as the Tea, so I ended up paying $15.70 for 1/2 pound of Yerba Mate!!<br /><br />After recieving the order, I got smart and googled Yerba Mate, and found lots of sites that offer a lot more tea for a lot less money, like $3.00/lb instead of the $30.00/lb that I paid.  Also, some sites that offer genuine Argentinean brands,  I think I'll try them next.",negative
347344,B001E5DZH0,A9JVH4TP1RD6H,Kaila,0,0,1,1334188800,Absolutely awful,"These strawberry laces are absolutely awful. Too soft, stuck to my teeth. And a terrible artificial flavor. I should have paid attention to the reviews before purchasing this item. They are headed for the trash.",negative
473538,B004QT8HHO,AIG22JN4RHUV8,kandyctm,1,1,2,1324857600,not that great,"i order this pickle gum as a gag gift ,  came in a big box but a very small package  it was cute  was fun when someone opened it, but then u do try it an theres not much of a pickle taste  an what little taste there is  goes fast",negative
134338,B003E728CE,A2URRXFYRYQ8PP,"vk25 ""vk25""",0,0,1,1329696000,duck flavor doesn't work,"I've left a 4-star review for the beef pockets, which I still use regularly, but my dog won't go near the duck.",negative
208239,B001EO5S6M,A3P3W5R0XLB0MC,J. Valentine,0,1,1,1270339200,Find other options,"I am on a gluten-free diet, and generally I like Glutino brand foods.  However, these breakfast bars are truly horrible.  I even passed them out to 4 other co-workers who after a few seconds of chewing spit them out.  If this is my only option for a breakfast bar, then I will just have to find something else to eat.  Yuck!",negative
